,chnm,Classification,Cmax,AC50,NAS,test_target,test_target_name,assay_component_endpoint_name
609,ketoconazole,MostDILI Drugs,7.0,23.17584845,-2.310835493,CCL2,chemotactic factor,BSK_SAg_MCP1_down_Row114
610,troglitazone,MostDILI Drugs,6.3867,25.10200337,-2.930355797,CCL2,chemotactic factor,BSK_SAg_MCP1_down_Row114
611,troglitazone,MostDILI Drugs,6.3867,14.91375535,-1.3351269590000001,CXCL9,chemokine ligand 9,BSK_SAg_MIG_down_Row75
612,disulfiram,MostDILI Drugs,5.4,17.12705866,-2.17167753,cytotoxicity,cytotoxicity,BSK_SAg_PBMCCytotoxicity_down_Row116
613,troglitazone,MostDILI Drugs,6.3867,25.39044518,-2.975518684,cytotoxicity,cytotoxicity,BSK_SAg_PBMCCytotoxicity_down_Row116
614,isoniazid,MostDILI Drugs,76.5635,6.065908141,0.9207728470000001,cytotoxicity,cytotoxicity,BSK_SAg_PBMCCytotoxicity_up_Row527
615,nitrofurantoin,MostDILI Drugs,6.0,8.106592183,-0.351098697,cytotoxicity,cytotoxicity,BSK_SAg_PBMCCytotoxicity_up_Row527
616,colchicine,AmbiDILIDrugs,0.0163,0.01,0.38650306700000003,prlfrn,proliferation,BSK_SAg_Proliferation_down_Row54
617,fenofibrate,LessDILIDrugs,4.1016,13.86700835,-2.3808777919999997,prlfrn,proliferation,BSK_SAg_Proliferation_down_Row54
618,ketoconazole,MostDILI Drugs,7.0,18.98551696,-1.712216709,prlfrn,proliferation,BSK_SAg_Proliferation_down_Row54
619,methotrexate,MostDILI Drugs,0.7724,3.854504172,-3.990295407,prlfrn,proliferation,BSK_SAg_Proliferation_down_Row54
620,nitrofurantoin,MostDILI Drugs,6.0,7.106448615,-0.18440810300000002,prlfrn,proliferation,BSK_SAg_Proliferation_down_Row54
621,troglitazone,MostDILI Drugs,6.3867,10.86316172,-0.7009037090000001,prlfrn,proliferation,BSK_SAg_Proliferation_down_Row54
622,disulfiram,MostDILI Drugs,5.4,4.88242954,0.095846381,prlfrn,proliferation,BSK_SAg_Proliferation_down_Row54
623,cladribine,AmbiDILIDrugs,0.0227,0.053002148,-1.334896388,prlfrn,proliferaton,BSK_SAg_Proliferation_down_Row54
624,fenofibrate,LessDILIDrugs,4.1016,12.31880657,-2.003414904,srb,cytotoxicity,BSK_SAg_SRB_down_Row115
625,disulfiram,MostDILI Drugs,5.4,23.8015669,-3.4076975739999997,srb,cytotoxicity,BSK_SAg_SRB_down_Row115
626,ketoconazole,MostDILI Drugs,7.0,20.28861461,-1.898373516,srb,cytotoxicity,BSK_SAg_SRB_down_Row115
627,troglitazone,MostDILI Drugs,6.3867,25.12218802,-2.9335162169999998,srb,cytotoxicity,BSK_SAg_SRB_down_Row115
628,clotrimazole,LessDILIDrugs,0.087,0.145965196,-0.6777608740000001,cortisol,steroidogenesis,CEETOX_H295R_11DCORT_dn_Row306
629,simvastatin,LessDILIDrugs,0.0824,0.331725066,-3.0257896360000003,cortisol,steroidogenesis,CEETOX_H295R_11DCORT_dn_Row306
630,ketoconazole,MostDILI Drugs,7.0,0.862110623,0.87684134,cortisol,steroidogenesis,CEETOX_H295R_11DCORT_dn_Row306
631,tamoxifen,MostDILI Drugs,0.1712,0.08631753199999999,0.495808808,cortisol,steroidogenesis,CEETOX_H295R_11DCORT_dn_Row306
632,clotrimazole,LessDILIDrugs,0.087,0.19881903399999998,-1.285276253,androstenedione,steroidogenesis,CEETOX_H295R_ANDR_dn_Row304
633,disulfiram,MostDILI Drugs,5.4,7.037101941,-0.303167026,androstenedione,steroidogenesis,CEETOX_H295R_ANDR_dn_Row304
634,ketoconazole,MostDILI Drugs,7.0,1.021983813,0.854002312,androstenedione,steroidogenesis,CEETOX_H295R_ANDR_dn_Row304
635,clotrimazole,LessDILIDrugs,0.087,0.04628627900000001,0.467973805,cortisol,steroidogenesis,CEETOX_H295R_CORTISOL_dn_Row307
636,ketoconazole,MostDILI Drugs,7.0,0.999556653,0.857206192,cortisol,steroidogenesis,CEETOX_H295R_CORTISOL_dn_Row307
637,clotrimazole,LessDILIDrugs,0.087,0.026149112999999998,0.699435483,deoxycorticosterone,steroidogenesis,CEETOX_H295R_DOC_dn_Row301
638,dapsone,LessDILIDrugs,6.0007,28.29904673,-3.715957593,deoxycorticosterone,steroidogenesis,CEETOX_H295R_DOC_dn_Row301
639,tamoxifen,MostDILI Drugs,0.1712,0.077210214,0.549005759,deoxycorticosterone,steroidogenesis,CEETOX_H295R_DOC_dn_Row301
640,ketoconazole,MostDILI Drugs,7.0,0.7581884320000001,0.8916873670000001,deoxycorticosterone,steroidogenesis,CEETOX_H295R_DOC_up_Row603
641,clotrimazole,LessDILIDrugs,0.087,0.182796878,-1.10111354,estradiol,steroidogenesis,CEETOX_H295R_ESTRADIOL_dn_Row604
642,clotrimazole,LessDILIDrugs,0.087,0.373041157,-3.2878293910000003,estrogen,steroidogenesis,CEETOX_H295R_ESTRONE_dn_Row606
643,ketoconazole,MostDILI Drugs,7.0,0.885093117,0.8735581259999999,estrogen,steroidogenesis,CEETOX_H295R_ESTRONE_dn_Row606
644,danazol,MostDILI Drugs,0.1092,0.5027231010000001,-3.6036914010000003,hydroxypregnenelone,steroidogenesis,CEETOX_H295R_OHPREG_up_Row609
645,clotrimazole,LessDILIDrugs,0.087,0.09329744599999999,-0.072384437,hydroxyprogesterone,steroidogenesis,CEETOX_H295R_OHPROG_dn_Row303
646,finasteride,LessDILIDrugs,0.2499,1.1271705029999999,-3.5104862060000004,hydroxyprogesterone,steroidogenesis,CEETOX_H295R_OHPROG_dn_Row303
647,ketoconazole,MostDILI Drugs,7.0,0.646870986,0.9075898590000001,hydroxyprogesterone,steroidogenesis,CEETOX_H295R_OHPROG_dn_Row303
648,tamoxifen,MostDILI Drugs,0.1712,0.004687482,0.972619848,hydroxyprogesterone,steroidogenesis,CEETOX_H295R_OHPROG_up_Row610
649,dapsone,LessDILIDrugs,6.0007,25.97445565,-3.328570942,hydroxyprogesterone,steroidogenesis,CEETOX_H295R_OHPROG_up_Row610
650,clotrimazole,LessDILIDrugs,0.087,0.175165679,-1.013398609,testosterone,steroidogenesis,CEETOX_H295R_TESTO_dn_Row305
651,danazol,MostDILI Drugs,0.1092,0.255956368,-1.343922784,testosterone,steroidogenesis,CEETOX_H295R_TESTO_dn_Row305
652,ketoconazole,MostDILI Drugs,7.0,0.317081108,0.954702699,testosterone,steroidogenesis,CEETOX_H295R_TESTO_dn_Row305
653,tetracycline,LessDILIDrugs,27.8172,19.80678429,0.28796628399999996,MMP9,matrix metalloproteinase 9,matrix metalloproteinase 9_down_Row46
654,disulfiram,MostDILI Drugs,5.4,10.75045515,-0.9908250279999999,MMP9,matrix metalloproteinase 9,matrix metalloproteinase 9_down_Row46
655,griseofulvin,MostDILI Drugs,4.5356,3.0586759960000003,0.325629245,MMP9,matrix metalloproteinase 9,matrix metalloproteinase 9_down_Row46
656,ketoconazole,MostDILI Drugs,7.0,14.56519061,-1.080741516,MMP9,matrix metalloproteinase 9,matrix metalloproteinase 9_down_Row46
657,troglitazone,MostDILI Drugs,6.3867,9.242021041000001,-0.447072986,MMP9,matrix metalloproteinase 9,matrix metalloproteinase 9_down_Row46
658,sulfasalazine,MostDILI Drugs,15.0603,8.078946228,0.46356007299999996,MMP9,matrix metalloproteinase 9,matrix metalloproteinase 9_Row558
659,azathioprine,MostDILI Drugs,0.34,1.3842899469999999,-3.071441021,prlfrn,proliferation,NCCT_HEK293T_CellTiterGLO_Row88
660,ketoconazole,MostDILI Drugs,7.0,1.264253655,0.819392335,prlfrn,proliferation,NCCT_HEK293T_CellTiterGLO_Row88
661,methotrexate,MostDILI Drugs,0.7724,0.055456919,0.928201814,prlfrn,proliferation,NCCT_HEK293T_CellTiterGLO_Row88
662,troglitazone,MostDILI Drugs,6.3867,17.83945704,-1.793219822,prlfrn,proliferation,NCCT_HEK293T_CellTiterGLO_Row88
663,tolazamide,LessDILIDrugs,90.0,70.41582855,0.217601905,oxidoreductase,oxidoreductase,NCCT_QuantiLum_inhib_dn_Row182
664,ketoconazole,MostDILI Drugs,7.0,22.77069731,-2.252956759,oxidoreductase,oxidoreductase,NCCT_QuantiLum_inhib_dn_Row182
665,dapsone,LessDILIDrugs,6.0007,6.250809712000001,-0.041680089,oxidoreductase,oxidoreductase,NCCT_TPO_AUR_dn_Row14
666,tetracycline,LessDILIDrugs,27.8172,11.3524605,0.5918906110000001,oxidoreductase,oxidoreductase,NCCT_TPO_AUR_dn_Row14
667,tolazamide,LessDILIDrugs,90.0,8.705565426,0.903271495,oxidoreductase,oxidoreductase,NCCT_TPO_AUR_dn_Row14
668,hydroxyurea,MostDILI Drugs,348.4321,21.88807385,0.9371812359999999,oxidoreductase,oxidoreductase,NCCT_TPO_AUR_dn_Row14
669,isoniazid,MostDILI Drugs,76.5635,1.570497183,0.979487652,oxidoreductase,oxidoreductase,NCCT_TPO_AUR_dn_Row14
670,ketoconazole,MostDILI Drugs,7.0,26.43973953,-2.777105647,oxidoreductase,oxidoreductase,NCCT_TPO_AUR_dn_Row14
671,methimazole,MostDILI Drugs,2.6189,0.059679709000000004,0.977211918,oxidoreductase,oxidoreductase,NCCT_TPO_AUR_dn_Row14
672,troglitazone,MostDILI Drugs,6.3867,1.484271643,0.7675995990000001,oxidoreductase,oxidoreductase,NCCT_TPO_AUR_dn_Row14
673,tetracycline,LessDILIDrugs,27.8172,125.9887713,-3.5291679719999998,oxidoreductase,oxidoreductase,NCCT_TPO_GUA_dn_Row1315
674,isoniazid,MostDILI Drugs,76.5635,17.47616738,0.7717428359999999,oxidoreductase,oxidoreductase,NCCT_TPO_GUA_dn_Row1315
675,clofibrate,LessDILIDrugs,407.911,3.173276678,0.9922206640000001,zf_teratoscore,ZF_TERATOSCORE,NHEERL_ZF_144hpf_TERATOSCORE_up_Row13
676,celecoxib,LessDILIDrugs,1.8328,8.716271759,-3.755713531,zf_teratoscore,ZF_TERATOSCORE,NHEERL_ZF_144hpf_TERATOSCORE_up_Row13
677,fenofibrate,LessDILIDrugs,4.1016,1.5335496730000002,0.626109403,zf_teratoscore,ZF_TERATOSCORE,NHEERL_ZF_144hpf_TERATOSCORE_up_Row13
678,lovastatin,LessDILIDrugs,0.0492,0.005347841,0.891304045,zf_teratoscore,ZF_TERATOSCORE,NHEERL_ZF_144hpf_TERATOSCORE_up_Row13
679,simvastatin,LessDILIDrugs,0.0824,0.002986843,0.963751905,zf_teratoscore,ZF_TERATOSCORE,NHEERL_ZF_144hpf_TERATOSCORE_up_Row13
680,disulfiram,MostDILI Drugs,5.4,0.20049566,0.9628711740000001,zf_teratoscore,ZF_TERATOSCORE,NHEERL_ZF_144hpf_TERATOSCORE_up_Row13
681,ketoconazole,MostDILI Drugs,7.0,12.37436022,-0.7677657459999999,zf_teratoscore,ZF_TERATOSCORE,NHEERL_ZF_144hpf_TERATOSCORE_up_Row13
682,nilutamide,MostDILI Drugs,7.2504,14.9533695,-1.062419935,zf_teratoscore,ZF_TERATOSCORE,NHEERL_ZF_144hpf_TERATOSCORE_up_Row13
683,troglitazone,MostDILI Drugs,6.3867,1.359495827,0.78713642,zf_teratoscore,ZF_TERATOSCORE,NHEERL_ZF_144hpf_TERATOSCORE_up_Row13
684,valproic acid,MostDILI Drugs,540.0,78.84599291,0.853988902,zf_teratoscore,ZF_TERATOSCORE,NHEERL_ZF_144hpf_TERATOSCORE_up_Row13
685,letrozole,LessDILIDrugs,0.13,0.00261895,0.9798542309999999,CYP19A1,CYP19A1,NVS_ADME_hCYP19A1_Row777
686,disulfiram,MostDILI Drugs,5.4,6.529699357,-0.209203585,CYP19A1,CYP19A1,NVS_ADME_hCYP19A1_Row777
687,gemfibrozil,MostDILI Drugs,360.6753,13.38366438,0.962892761,CYP19A1,CYP19A1,NVS_ADME_hCYP19A1_Row777
688,disulfiram,MostDILI Drugs,5.4,1.0890628340000001,0.798321697,CYP1A2,CYP1A2,NVS_ADME_hCYP1A2_Row542
689,nilutamide,MostDILI Drugs,7.2504,4.813335759,0.33612824700000005,CYP1A2,CYP1A2,NVS_ADME_hCYP1A2_Row542
690,nitrofurantoin,MostDILI Drugs,6.0,8.139005713,-0.35650095200000004,CYP1A2,CYP1A2,NVS_ADME_hCYP1A2_Row542
691,disulfiram,MostDILI Drugs,5.4,0.34096780200000004,0.936857814,CYP2B6,CYP2B6,NVS_ADME_hCYP2B6_Row783
692,nilutamide,MostDILI Drugs,7.2504,6.5300283210000005,0.099356129,CYP2B6,CYP2B6,NVS_ADME_hCYP2B6_Row783
693,fenofibrate,LessDILIDrugs,4.1016,5.767055872999999,-0.406050291,CYP2C19,CYP2C19,NVS_ADME_hCYP2C19_Row544
694,disulfiram,MostDILI Drugs,5.4,1.217114941,0.774608344,CYP2C19,CYP2C19,NVS_ADME_hCYP2C19_Row544
695,fluconazole,MostDILI Drugs,8.8156,1.409974371,0.8400591709999999,CYP2C19,CYP2C19,NVS_ADME_hCYP2C19_Row544
696,isoniazid,MostDILI Drugs,76.5635,1.5754475330000002,0.979422995,CYP2C19,CYP2C19,NVS_ADME_hCYP2C19_Row544
697,nilutamide,MostDILI Drugs,7.2504,2.658082671,0.6333881339999999,CYP2C19,CYP2C19,NVS_ADME_hCYP2C19_Row544
698,valproic acid,MostDILI Drugs,540.0,10.38299965,0.980772223,CYP2C19,CYP2C19,NVS_ADME_hCYP2C19_Row544
699,celecoxib,LessDILIDrugs,1.8328,6.096149341,-2.326139972,CyP2C9,CyP2C9,NVS_ADME_hCYP2C9_Row546
700,fenofibrate,LessDILIDrugs,4.1016,6.643980213,-0.6198508420000001,CYP2C9,CYP2C9,NVS_ADME_hCYP2C9_Row546
701,disulfiram,MostDILI Drugs,5.4,2.56950904,0.524164993,CYP2C9,CYP2C9,NVS_ADME_hCYP2C9_Row546
702,nilutamide,MostDILI Drugs,7.2504,8.937900474,-0.232745845,CYP2C9,CYP2C9,NVS_ADME_hCYP2C9_Row546
703,nitrofurantoin,MostDILI Drugs,6.0,5.352999464,0.10783342300000001,CYP2D6,CYP2D6,NVS_ADME_hCYP2D6_Row548
704,indomethacin,MostDILI Drugs,5.5899,9.494747196,-0.698554034,CYP3A4,CYP3A4,NVS_ADME_hCYP3A4_Row550
705,isoniazid,MostDILI Drugs,76.5635,1.6719178019999998,0.9781629909999999,CYP3A4,CYP3A4,NVS_ADME_hCYP3A4_Row550
706,clotrimazole,LessDILIDrugs,0.087,0.03309984,0.619542069,CYP3A4,"cytochrome P450, family 3, subfamily A, polypeptide 4",NVS_ADME_hCYP3A4_Row550
707,hydroxyurea,MostDILI Drugs,348.4321,21.65122879,0.9378609809999999,AKT1,AKT1,NVS_ENZ_hAKT1_Row791
708,valproic acid,MostDILI Drugs,540.0,3.194234924,0.99408475,AKT2,AKT2,NVS_ENZ_hAKT2_Row793
709,tetracycline,LessDILIDrugs,27.8172,12.80483108,0.5396793679999999,CASP5,cysteine protease,NVS_ENZ_hCASP5_Row809
710,aspirin,LessDILIDrugs,5.5229,8.37926341,-0.51718543,CSF1,colony stimulating factor,NVS_ENZ_hCSF1R_Row817
711,tetracycline,LessDILIDrugs,27.8172,9.665950963,0.65251891,DUSP3,dual-specific phosphatase,NVS_ENZ_hDUSP3_Row554
712,sulfasalazine,MostDILI Drugs,15.0603,9.948452288,0.33942535799999995,DUSP3,dual-specific phosphatase,NVS_ENZ_hDUSP3_Row554
713,sulfasalazine,MostDILI Drugs,15.0603,4.8360278139999995,0.6788890120000001,EGF,epidermal growth factor,NVS_ENZ_hEGFR_Row819
714,tetracycline,LessDILIDrugs,27.8172,24.39328313,0.12308632300000001,ELA2,serine protease,NVS_ENZ_hElastase_Row823
715,oxytetracycline,AmbiDILIDrugs,3.2578,8.379157153,-1.572029331,EPHA2,EPH receptor A1,NVS_ENZ_hEphA2_Row825
716,oxytetracycline,AmbiDILIDrugs,3.2578,7.743401171,-1.3768804630000002,FGFR1,fibroblast growth factor receptor,NVS_ENZ_hFGFR1_Row829
717,tetracycline,LessDILIDrugs,27.8172,28.31062007,-0.017737949,NR3C1,glycogen synthase kinase 3,NVS_ENZ_hGSK3b_Row833
718,valproic acid,MostDILI Drugs,540.0,1.105876039,0.997952081,HDAC3,HDAC3,NVS_ENZ_hHDAC3_Activator_Row836
719,tolazamide,LessDILIDrugs,90.0,10.51868698,0.8831257,MMP1,matrix metalloproteinase 1,NVS_ENZ_hMMP1_Row44
720,troglitazone,MostDILI Drugs,6.3867,9.139619192,-0.43103937700000006,MMP1,matrix metalloproteinase 1,NVS_ENZ_hMMP1_Row44
721,sulfasalazine,MostDILI Drugs,15.0603,17.3095198,-0.149347609,MMP13,matrix metalloproteinase 13,NVS_ENZ_hMMP13_Row857
722,troglitazone,MostDILI Drugs,6.3867,0.001239185,0.999805974,MMP3,matrix metalloproteinase 3,NVS_ENZ_hMMP3_Activator_Row0
723,oxytetracycline,AmbiDILIDrugs,3.2578,11.23134721,-2.4475250809999998,PAK4,p21 activated kinase 4,NVS_ENZ_hPAK4_Row871
724,sulfasalazine,MostDILI Drugs,15.0603,5.557592282000001,0.630977319,PDE10A,phosphodiesterase,NVS_ENZ_hPDE10_Row560
725,caffeine,NoDILI Drugs,42.0,20.26524724,0.5174941129999999,PDE10A,phosphodiesterase,NVS_ENZ_hPDE10_Row560
726,theophylline,NoDILI Drugs,85.0,37.11381945,0.56336683,PDE10A,phosphodiesterase,NVS_ENZ_hPDE10_Row560
727,caffeine,NoDILI Drugs,42.0,31.19574993,0.257244049,PDE4A,phosphodiesterase,NVS_ENZ_hPDE4A1_Row873
728,sulfasalazine,MostDILI Drugs,15.0603,20.20948139,-0.341904304,PDE5A,phosphodiesterase,NVS_ENZ_hPDE5_Row875
729,oxytetracycline,AmbiDILIDrugs,3.2578,2.648395741,0.18706005899999997,PTEN,PTEN,NVS_ENZ_hPTEN_Row564
730,valproic acid,MostDILI Drugs,540.0,0.16335737,0.999697486,PTEN,PTEN,NVS_ENZ_hPTEN_Row564
731,sulfasalazine,MostDILI Drugs,15.0603,0.001612081,0.999892958,PTPN1,protein tyrosine phosphatase N1,NVS_ENZ_hPTPN1_Row885
732,oxytetracycline,AmbiDILIDrugs,3.2578,3.609415409,-0.10793032400000001,PTPN11,protein tyrosine phosphatase N11,NVS_ENZ_hPTPN11_Row886
733,oxytetracycline,AmbiDILIDrugs,3.2578,2.299425384,0.294178469,PTPN12,protein tyrosine phosphatase N12,NVS_ENZ_hPTPN12_Row888
734,clofibrate,LessDILIDrugs,407.911,0.039148283,0.999904027,PTPN12,protein tyrosine phosphatase N12,NVS_ENZ_hPTPN12_Row888
735,valproic acid,MostDILI Drugs,540.0,1.50019783,0.9972218559999999,PTPN13,protein tyrosine phosphatase N13,NVS_ENZ_hPTPN13_Row890
736,clofibrate,LessDILIDrugs,407.911,0.5361729820000001,0.9986855640000001,PTPN2,protein tyrosine phosphatase N2,NVS_ENZ_hPTPN2_Row895
737,valproic acid,MostDILI Drugs,540.0,0.179772128,0.999667089,PTPN4,protein tyrosine phosphatase N4,NVS_ENZ_hPTPN4_Activator_Row898
738,sulfasalazine,MostDILI Drugs,15.0603,0.151388654,0.989947833,PTPN14,protein tyrosine phosphatase N14,NVS_ENZ_hPTPN4_Row897
739,tetracycline,LessDILIDrugs,27.8172,16.34101035,0.412557326,PTPN6,protein tyrosine phosphatase N6,NVS_ENZ_hPTPN6_Activator_Row900
740,tetracycline,LessDILIDrugs,27.8172,22.95680857,0.17472612,PTPN6,protein tyrosine phosphatase N6,NVS_ENZ_hPTPN6_Row899
741,oxytetracycline,AmbiDILIDrugs,3.2578,12.63668333,-2.878900893,PTPRB,"protein tyrosine phosphatase, receptor type B",NVS_ENZ_hPTPRB_Row903
742,tetracycline,LessDILIDrugs,27.8172,8.674439801,0.688162727,PTPRC,receptor tyrosine phosphatase,NVS_ENZ_hPTPRC_Row905
743,clofibrate,LessDILIDrugs,407.911,0.763417903,0.9981284690000001,PTPRF,"protein tyrosine phosphatase, receptor type F",NVS_ENZ_hPTPRF_Activator_Row908
744,fenofibrate,LessDILIDrugs,4.1016,10.16268436,-1.477736581,SIRT3,sirtuin 3,NVS_ENZ_hSIRT3_Row919
745,oxytetracycline,AmbiDILIDrugs,3.2578,9.686525583,-1.97333341,TIE2,angiopoietin 1 receptor,NVS_ENZ_hTie2_Row923
746,sulfasalazine,MostDILI Drugs,15.0603,2.17134475,0.855823274,NTRK1,receptor tyrosine kinase,NVS_ENZ_hTrkA_Activator_Row926
747,oxytetracycline,AmbiDILIDrugs,3.2578,0.960963008,0.70502701,EGF,epidermal growth factor,NVS_ENZ_hVEGFR3_Row929
748,oxytetracycline,AmbiDILIDrugs,3.2578,15.55401104,-3.7743910119999997,PTGS1,cyclooxygenase 1,NVS_ENZ_oCOX1_Row568
749,clofibrate,LessDILIDrugs,407.911,1.329249418,0.996741325,PTGS1,cyclooxygenase 1,NVS_ENZ_oCOX1_Row568
750,indomethacin,MostDILI Drugs,5.5899,0.067803614,0.987870335,PTGS1,cyclooxygenase 1,NVS_ENZ_oCOX1_Row568
751,methotrexate,MostDILI Drugs,0.7724,2.239027482,-1.8987927009999999,PTGS1,cyclooxygenase 1,NVS_ENZ_oCOX1_Row568
752,nitrofurantoin,MostDILI Drugs,6.0,20.88034149,-2.480056915,PTGS1,cyclooxygenase 1,NVS_ENZ_oCOX1_Row568
753,celecoxib,LessDILIDrugs,1.8328,0.148527523,0.918961413,COX2,cyclooxygenase 2,NVS_ENZ_oCOX2_Row931
754,clofibrate,LessDILIDrugs,407.911,8.763620937,0.97851585,COX2,cyclooxygenase 2,NVS_ENZ_oCOX2_Row931
755,tetracycline,LessDILIDrugs,27.8172,13.95679931,0.498267284,COX2,cyclooxygenase 2,NVS_ENZ_oCOX2_Row931
756,pyrimethamine,LessDILIDrugs,3.2889,3.757668839,-0.14253058400000002,NISCH,imidazoline receptor,NVS_ENZ_rabI2C_Row944
757,disulfiram,MostDILI Drugs,5.4,7.446437824,-0.378969967,ADCY5,adenylate cyclase,NVS_ENZ_rACFSKBinding_Row933
758,nitrofurantoin,MostDILI Drugs,6.0,19.53788527,-2.256314212,NOS1,nitric oxide synthase,NVS_ENZ_rCNOS_Row935
759,tetracycline,LessDILIDrugs,27.8172,2.9927738230000003,0.89241283,COMT,o-methyl transferase,NVS_ENZ_rCOMT_Row937
760,troglitazone,MostDILI Drugs,6.3867,13.13336645,-1.056361885,MAOA,monoamine oxidase,NVS_ENZ_rMAOBC_Row65
761,ketoconazole,MostDILI Drugs,7.0,7.279494509,-0.039927787,SIRT2,sirtuin 2,NVS_ENZ_sirtuin 2_Row917
762,nilutamide,MostDILI Drugs,7.2504,9.944462308,-0.37157429999999997,ADRA1A,rhodopsin like receptor,NVS_GPCR_bAdoR_NonSelective_Row947
763,caffeine,NoDILI Drugs,42.0,16.67754216,0.602915663,ADRA1A,rhodopsin like receptor,NVS_GPCR_bAdoR_NonSelective_Row947
764,theophylline,NoDILI Drugs,85.0,17.14973906,0.798238364,ADRA1A,rhodopsin like receptor,NVS_GPCR_bAdoR_NonSelective_Row947
765,haloperidol,LessDILIDrugs,0.053,0.010522735,0.80145783,DRD1,rhodopsin like receptor,NVS_GPCR_bDR_NonSelective_Row948
766,disulfiram,MostDILI Drugs,5.4,23.45648281,-3.3437931130000003,HTR4,5HT4 receptor,NVS_GPCR_g5HT4_Row951
767,pyrimethamine,LessDILIDrugs,3.2889,5.384867194,-0.63728517,HTR4,rhodopsin like receptor,NVS_GPCR_g5HT4_Row951
768,pyrimethamine,LessDILIDrugs,3.2889,6.731035609,-1.046591751,HRH2,rhodopsin like receptor,NVS_GPCR_gH2_Row954
769,disulfiram,MostDILI Drugs,5.4,1.182729317,0.780976052,CYSLTR1,leukotriene receptor,NVS_GPCR_gLTD4_Row955
770,disulfiram,MostDILI Drugs,5.4,16.309662900000003,-2.0203079440000002,OPRK1,GPCR,NVS_GPCR_gOpiateK_Row573
771,pyrimethamine,LessDILIDrugs,3.2889,6.667208546,-1.027184939,HTR2A,rhodopsin like receptor,NVS_GPCR_h5HT2A_Row957
772,dapsone,LessDILIDrugs,6.0007,1.944999095,0.6758712990000001,HTR6,5HT6 receptor,NVS_GPCR_h5HT6_Row959
773,disulfiram,MostDILI Drugs,5.4,9.369429465,-0.7350795309999999,HTR6,5HT6 receptor,NVS_GPCR_h5HT6_Row959
774,pyrimethamine,LessDILIDrugs,3.2889,5.885966707000001,-0.7896459929999999,HTR7 ,HTR7 (serotonin receptor),NVS_GPCR_h5HT7_Row960
775,disulfiram,MostDILI Drugs,5.4,16.00206187,-1.963344791,HTR7,HTR7 (serotonin receptor),NVS_GPCR_h5HT7_Row960
776,carbamazepine,MostDILI Drugs,25.8176,7.346075972,0.7154624759999999,ADORA1,rhodopsin like receptor,NVS_GPCR_hAdoRA1_Row574
777,caffeine,NoDILI Drugs,42.0,2.820300122,0.932849997,ADORA1,rhodopsin like receptor,NVS_GPCR_hAdoRA1_Row574
778,theophylline,NoDILI Drugs,85.0,11.196449099999999,0.868277069,ADORA1,rhodopsin like receptor,NVS_GPCR_hAdoRA1_Row574
779,caffeine,NoDILI Drugs,42.0,5.697121762999999,0.864354244,ADORA2A,rhodopsin like receptor,NVS_GPCR_hAdoRA2a_Row575
780,theophylline,NoDILI Drugs,85.0,6.637565924,0.921910989,ADORA2,rhodopsin like receptor,NVS_GPCR_hAdoRA2a_Row575
781,pyrimethamine,LessDILIDrugs,3.2889,6.722477399,-1.043989601,ADRA2A,rhodopsin like receptor,NVS_GPCR_hAdra2A_Row962
782,disulfiram,MostDILI Drugs,5.4,2.696425525,0.50066194,ADRB1,Adrb1,NVS_GPCR_hAdrb1_Row964
783,haloperidol,LessDILIDrugs,0.053,0.014253671,0.7310628109999999,DRD1,rhodopsin like receptor,NVS_GPCR_hDRD1_Row576
784,pyrimethamine,LessDILIDrugs,3.2889,6.960574215,-1.116383659,DRD1,rhodopsin like receptor,NVS_GPCR_hDRD1_Row576
785,disulfiram,MostDILI Drugs,5.4,3.5476908739999997,0.34302020899999996,DRD1,rhodopsin like receptor,NVS_GPCR_hDRD1_Row576
786,haloperidol,LessDILIDrugs,0.053,0.00037400000000000004,0.9929433959999999,DRD2,rhodopsin like receptor,NVS_GPCR_hDRD2s_Row968
787,haloperidol,LessDILIDrugs,0.053,0.00300479,0.943305849,DRD4,rhodopsin like receptor,NVS_GPCR_hDRD4.4_Row969
788,pyrimethamine,LessDILIDrugs,3.2889,6.4847068629999995,-0.97169475,DRD4,rhodopsin like receptor,NVS_GPCR_hDRD4.4_Row969
789,tetracycline,LessDILIDrugs,27.8172,22.77690485,0.18119347600000002,TACR2,rhodopsin like receptor,NVS_GPCR_hNK2_Row578
790,disulfiram,MostDILI Drugs,5.4,1.3621170169999999,0.7477561079999999,TACR2,rhodopsin like receptor,NVS_GPCR_hNK2_Row578
791,isoniazid,MostDILI Drugs,76.5635,2.104925506,0.972507455,TACR2,rhodopsin like receptor,NVS_GPCR_hNK2_Row578
792,methotrexate,MostDILI Drugs,0.7724,2.502827235,-2.240325265,TACR2,rhodopsin like receptor,NVS_GPCR_hNK2_Row578
793,aspirin,LessDILIDrugs,5.5229,17.94223651,-2.248698421,NPY1R,neuropeptide Y receptor; GPCR,NVS_GPCR_hNPY1_Row978
794,disulfiram,MostDILI Drugs,5.4,23.46664619,-3.34567522,NPY1R,neuropeptide Y receptor; GPCR,NVS_GPCR_hNPY1_Row978
795,clotrimazole,LessDILIDrugs,0.087,0.180833045,-1.0785407470000001,OPRM1,GPCR,NVS_GPCR_hOpiate_mu_Row579
796,disulfiram,MostDILI Drugs,5.4,17.1383842,-2.1737748519999998,OPRL1,opioid receptor like 1,NVS_GPCR_hORL1_Row981
